Task;Grounder;KGE;Rule_Miner;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3
nations;backward_1;complex;amie;100;0.5;1;cdcr;[590.730830526352, 8.388257424408174];[0.3928, 0.002];[0.0158, 0.0004];[0.0375, 0.0024];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6048, 0.0231];[0.2298, 0.0214];[0.2476, 0.0229];[0.6039, 0.0075];[0.5871, 0.0085];[0.5881, 0.0084];[0.613, 0.0026];[0.596, 0.0034];[0.597, 0.0031]
nations;backward_1;complex;None;100;0.5;1;cdcr;[363.29738836288453, 12.086209412708167];[0.2394, 0.002];[0.0244, 0.0017];[0.05, 0.0024];[0.9999, 0.0001];[0.9999, 0.0003];[1.0, 0.0];[0.9996, 0.0002];[0.9991, 0.0005];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4721, 0.0218];[0.2567, 0.0227];[0.2831, 0.0219];[0.6027, 0.0052];[0.5876, 0.0048];[0.5881, 0.0051];[0.5962, 0.0104];[0.5811, 0.0095];[0.5826, 0.0099]
nations;backward_1;complex;ncrl;100;0.5;1;no_reasoner;[89.00517091751098, 10.427053154133082];[2.5775, 0.0001];[0.0133, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6087, 0.0059];[0.3397, 0.0136];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2407, 0.0137];[0.2641, 0.0274];[0.2173, 0.0];[0.6033, 0.0047];[0.5881, 0.0051];[0.5881, 0.0051];[0.5292, 0.0037];[0.5055, 0.0033];[0.5179, 0.0053]
nations;backward_1;complex;amie;100;0.5;1;no_reasoner;[88.63117871284484, 12.053196308128042];[2.5775, 0.0001];[0.0133, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6087, 0.0059];[0.3397, 0.0136];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2407, 0.0137];[0.2641, 0.0274];[0.2173, 0.0];[0.6033, 0.0047];[0.5881, 0.0051];[0.5881, 0.0051];[0.5292, 0.0037];[0.5055, 0.0033];[0.5179, 0.0053]
nations;backward_1;complex;None;100;0.5;1;no_reasoner;[85.80092687606812, 12.237767465012244];[2.5775, 0.0001];[0.0133, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6087, 0.0059];[0.3397, 0.0136];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2407, 0.0137];[0.2641, 0.0274];[0.2173, 0.0];[0.6033, 0.0047];[0.5881, 0.0051];[0.5881, 0.0051];[0.5292, 0.0037];[0.5055, 0.0033];[0.5179, 0.0053]
nations;backward_2;complex;ncrl;100;0.5;1;dcr;[427.4730285644531, 13.709057799149036];[0.3945, 0.0008];[0.0148, 0.0003];[0.0204, 0.0008];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.649, 0.024];[0.2672, 0.0219];[0.277, 0.0258];[0.6061, 0.0051];[0.59, 0.0064];[0.5905, 0.0058];[0.6004, 0.0105];[0.5846, 0.0115];[0.5851, 0.0106]
nations;backward_2;complex;amie;100;0.5;1;dcr;[458.0170196056366, 11.683670205208621];[0.3928, 0.0007];[0.0149, 0.0005];[0.044, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6397, 0.0182];[0.263, 0.0192];[0.2897, 0.0181];[0.6111, 0.0068];[0.596, 0.0068];[0.597, 0.0079];[0.6166, 0.0081];[0.6015, 0.0079];[0.6025, 0.0091]
nations;backward_2;complex;None;100;0.5;1;dcr;[276.862235212326, 21.440497651408975];[0.2476, 0.0054];[0.0323, 0.0045];[0.0408, 0.004];[0.9997, 0.0003];[0.9995, 0.0005];[1.0, 0.0];[0.9997, 0.0002];[0.9994, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4608, 0.0198];[0.2363, 0.0209];[0.2634, 0.0201];[0.6065, 0.0065];[0.5905, 0.0068];[0.591, 0.006];[0.5955, 0.0046];[0.5791, 0.0048];[0.5811, 0.0034]
nations;backward_2;complex;ncrl;100;0.5;1;r2n;[229.5885561466217, 4.369350561129762];[0.0155, 0.0004];[0.0154, 0.0004];[0.0155, 0.0007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0003];[0.9997, 0.0005];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.277, 0.0131];[0.2537, 0.0122];[0.3003, 0.0155];[0.6018, 0.0092];[0.5861, 0.0084];[0.5871, 0.0096];[0.6034, 0.0051];[0.5876, 0.004];[0.5886, 0.0046]
nations;backward_2;complex;amie;100;0.5;1;r2n;[239.39692730903624, 2.626069059394208];[0.0154, 0.0008];[0.0154, 0.0005];[0.0154, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2868, 0.0099];[0.2425, 0.0072];[0.3312, 0.016];[0.6117, 0.011];[0.596, 0.0119];[0.5965, 0.0112];[0.6037, 0.0073];[0.5881, 0.0078];[0.5886, 0.008]
nations;backward_2;complex;None;100;0.5;1;r2n;[153.99029369354247, 1.6631181835542137];[0.0155, 0.0007];[0.0147, 0.0002];[0.0163, 0.0015];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0001];[0.9999, 0.0003];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2774, 0.011];[0.2615, 0.0153];[0.2934, 0.0088];[0.6151, 0.0049];[0.6005, 0.0046];[0.601, 0.0051];[0.6112, 0.0133];[0.596, 0.0138];[0.5965, 0.0143]
nations;backward_2;complex;ncrl;100;0.5;1;gsbr;[187.11777877807617, 3.2093836293777622];[0.0132, 0.0002];[0.0132, 0.0002];[0.0132, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2607, 0.0196];[0.2601, 0.0199];[0.2614, 0.0193];[0.6057, 0.011];[0.5905, 0.0115];[0.5905, 0.0115];[0.6052, 0.0106];[0.59, 0.0111];[0.59, 0.0111]
nations;backward_2;complex;amie;100;0.5;1;gsbr;[189.28789176940919, 7.140681235926429];[0.0136, 0.0002];[0.0136, 0.0002];[0.0135, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2525, 0.0148];[0.2514, 0.0139];[0.2537, 0.0158];[0.609, 0.0138];[0.593, 0.0145];[0.5935, 0.0148];[0.6081, 0.0146];[0.592, 0.0155];[0.5925, 0.016]
nations;backward_2;complex;None;100;0.5;1;gsbr;[131.12002210617067, 8.287795864630912];[0.0132, 0.0002];[0.0132, 0.0002];[0.0132, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2535, 0.0146];[0.252, 0.0146];[0.255, 0.0148];[0.609, 0.0084];[0.594, 0.009];[0.594, 0.009];[0.6049, 0.0089];[0.59, 0.0091];[0.59, 0.0091]
nations;backward_2;complex;ncrl;100;0.5;1;cdcr;[597.9683898925781, 22.734223929532597];[0.4431, 0.0079];[0.0329, 0.0044];[0.0936, 0.0118];[0.9998, 0.0003];[0.9996, 0.0005];[1.0, 0.0];[0.998, 0.0006];[0.9964, 0.0012];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5986, 0.0172];[0.1819, 0.0159];[0.2558, 0.0215];[0.6163, 0.0106];[0.6005, 0.011];[0.6015, 0.0101];[0.597, 0.0105];[0.5816, 0.0125];[0.5821, 0.0096]
nations;backward_2;complex;amie;100;0.5;1;cdcr;[635.9047389984131, 18.978987827349048];[0.4281, 0.0037];[0.0238, 0.0009];[0.1129, 0.0079];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9968, 0.0015];[0.9937, 0.003];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6458, 0.0087];[0.2355, 0.0053];[0.3365, 0.0143];[0.6083, 0.0115];[0.593, 0.0118];[0.5935, 0.0124];[0.6054, 0.0067];[0.59, 0.0069];[0.5905, 0.0075]
nations;backward_2;complex;None;100;0.5;1;cdcr;[325.2709966659546, 8.099719818706891];[0.2713, 0.0079];[0.029, 0.005];[0.0788, 0.0121];[0.9999, 0.0001];[0.9999, 0.0003];[1.0, 0.0];[0.9975, 0.0015];[0.9945, 0.0035];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4573, 0.0188];[0.2127, 0.0188];[0.267, 0.0194];[0.6116, 0.0184];[0.596, 0.0183];[0.597, 0.0184];[0.601, 0.009];[0.5841, 0.0099];[0.5866, 0.0111]
nations;backward_2;complex;ncrl;100;0.5;1;no_reasoner;[87.86811113357544, 3.8204671729556936];[2.5774, 0.0001];[0.0132, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6087, 0.0059];[0.3397, 0.0136];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2359, 0.0068];[0.2545, 0.0136];[0.2173, 0.0];[0.6053, 0.0083];[0.59, 0.0082];[0.5905, 0.0088];[0.5292, 0.0037];[0.5055, 0.0033];[0.5179, 0.0053]
nations;backward_2;complex;amie;100;0.5;1;no_reasoner;[85.77547597885132, 1.0514927658800883];[2.5774, 0.0001];[0.0132, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6087, 0.0059];[0.3397, 0.0136];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2359, 0.0068];[0.2545, 0.0136];[0.2173, 0.0];[0.6053, 0.0083];[0.59, 0.0082];[0.5905, 0.0088];[0.5292, 0.0037];[0.5055, 0.0033];[0.5179, 0.0053]
nations;backward_2;complex;None;100;0.5;1;no_reasoner;[84.60010976791382, 5.551178643292879];[2.5774, 0.0001];[0.0132, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6087, 0.0059];[0.3397, 0.0136];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2359, 0.0068];[0.2545, 0.0136];[0.2173, 0.0];[0.6053, 0.0083];[0.59, 0.0082];[0.5905, 0.0088];[0.5292, 0.0037];[0.5055, 0.0033];[0.5179, 0.0053]
nations;backward_3;complex;ncrl;100;0.5;1;dcr;[442.77783660888673, 5.970756598332873];[0.3944, 0.0017];[0.015, 0.001];[0.0204, 0.002];[0.9999, 0.0002];[0.9999, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6376, 0.0132];[0.2575, 0.0152];[0.2642, 0.013];[0.6065, 0.011];[0.5905, 0.0107];[0.5915, 0.0109];[0.5988, 0.0144];[0.5826, 0.0142];[0.5836, 0.0144]
nations;backward_3;complex;amie;100;0.5;1;dcr;[446.84306435585023, 10.530235365020756];[0.3937, 0.0008];[0.0151, 0.0003];[0.0448, 0.0011];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6218, 0.0241];[0.2431, 0.0231];[0.273, 0.0246];[0.6078, 0.0184];[0.592, 0.0187];[0.592, 0.0187];[0.6075, 0.0182];[0.5915, 0.0187];[0.5915, 0.0187]
nations;backward_3;complex;None;100;0.5;1;dcr;[258.34477491378783, 17.438619421131783];[0.2483, 0.0039];[0.0319, 0.0037];[0.042, 0.0029];[0.9995, 0.0005];[0.999, 0.0011];[1.0, 0.0];[0.9998, 0.0002];[0.9996, 0.0003];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4525, 0.0171];[0.2271, 0.0189];[0.2552, 0.0183];[0.6055, 0.0117];[0.5896, 0.0115];[0.59, 0.0109];[0.6007, 0.0068];[0.5856, 0.006];[0.5861, 0.0056]
nations;backward_3;complex;ncrl;100;0.5;1;r2n;[253.5379448890686, 21.472976364279];[0.0152, 0.0005];[0.0151, 0.0005];[0.0153, 0.0009];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0002];[0.9997, 0.0003];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2597, 0.01];[0.2415, 0.0081];[0.2779, 0.0133];[0.6067, 0.0123];[0.591, 0.0125];[0.5915, 0.0127];[0.6047, 0.0145];[0.5886, 0.0158];[0.5896, 0.015]
nations;backward_3;complex;amie;100;0.5;1;r2n;[252.91398844718933, 20.114482779182683];[0.015, 0.0002];[0.0152, 0.0002];[0.0149, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2895, 0.0047];[0.2471, 0.0066];[0.3318, 0.0054];[0.6086, 0.0168];[0.593, 0.0171];[0.5945, 0.0174];[0.6048, 0.0095];[0.5891, 0.0088];[0.59, 0.01]
nations;backward_3;complex;None;100;0.5;1;r2n;[159.81580696105956, 23.63696265152263];[0.0162, 0.0014];[0.0148, 0.0005];[0.0176, 0.0032];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9995, 0.001];[0.999, 0.002];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.269, 0.0142];[0.2503, 0.0123];[0.2877, 0.0219];[0.6009, 0.0127];[0.5851, 0.0122];[0.5856, 0.0116];[0.6046, 0.0119];[0.5886, 0.012];[0.5891, 0.0114]
nations;backward_3;complex;ncrl;100;0.5;1;gsbr;[190.2410662651062, 23.497488623411126];[0.0132, 0.0003];[0.0132, 0.0003];[0.0132, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2536, 0.0095];[0.2513, 0.011];[0.2559, 0.0095];[0.6031, 0.0111];[0.5871, 0.0112];[0.5871, 0.0112];[0.604, 0.0113];[0.5881, 0.0112];[0.5881, 0.0112]
nations;backward_3;complex;amie;100;0.5;1;gsbr;[193.4443925857544, 22.822204393450182];[0.0137, 0.0001];[0.0138, 0.0002];[0.0136, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2483, 0.0178];[0.2476, 0.0176];[0.2489, 0.0179];[0.6073, 0.0165];[0.5915, 0.017];[0.592, 0.0163];[0.6083, 0.0148];[0.5925, 0.0153];[0.593, 0.0146]